t,u_probe,v_probe,p_probe,f_x,f_y,c_d,c_l
7.050549999999999784e+01,1.042275463127490420e+00,-4.313926011072311550e-01,-2.034410309314486312e+03,4.317165021170740857e+00,-3.840092669584249663e-02,3.453732016936592686e+01,-3.072074135667399730e-01
7.075289999999999679e+01,6.060926342548299539e-01,2.039560767864685431e-01,-2.047515607587445402e+03,4.345255675131136641e+00,1.074784745971500699e-02,3.476204540104909313e+01,8.598277967772005592e-02
7.100060000000000571e+01,5.228280224734085935e-02,-1.866857660186620887e-02,-2.050236102685781589e+03,4.316617059130934742e+00,3.893862382162691094e-02,3.453293647304747793e+01,3.115089905730152875e-01
7.125459999999999638e+01,8.016180320845723850e-01,-4.874624601458162898e-01,-2.051704286692024652e+03,4.345083740957768725e+00,-1.099192893535191895e-02,3.476066992766214980e+01,-8.793543148281535160e-02
7.150230000000000530e+01,1.043099302135178430e+00,-4.374400367638900389e-01,-2.062632263309184964e+03,4.317053076831915526e+00,-3.856645195408464621e-02,3.453642461465532421e+01,-3.085316156326771697e-01
7.175620000000000687e+01,5.949623604836853374e-01,2.113352441810945059e-01,-2.076025006906031649e+03,4.344904269386061557e+00,1.176519844805198889e-02,3.475923415508849246e+01,9.412158758441591111e-02
7.200390000000000157e+01,5.228046495333442401e-02,-3.114503036058214464e-02,-2.078635030584240212e+03,4.317495437897179933e+00,3.872325537960201458e-02,3.453996350317743946e+01,3.097860430368161166e-01
7.225130000000000052e+01,7.955160136075171140e-01,-4.842904990237502094e-01,-2.080038909810356927e+03,4.345890743459714933e+00,-1.022890667645742768e-02,3.476712594767771947e+01,-8.183125341165942146e-02
7.250549999999999784e+01,1.041953346424639104e+00,-4.293441878275394141e-01,-2.091256192475814714e+03,4.317945348625267243e+00,-3.834174195205092284e-02,3.454356278900213795e+01,-3.067339356164073827e-01
7.275289999999999679e+01,6.032918281628242285e-01,2.058384104561517824e-01,-2.104332800332341321e+03,4.345722789966984578e+00,1.100509366314682269e-02,3.476578231973587663e+01,8.804074930517458153e-02
7.300060000000000571e+01,5.225344024856988512e-02,-2.181025893586793080e-02,-2.107025110788401889e+03,4.317388447707411814e+00,3.888560356526322981e-02,3.453910758165929451e+01,3.110848285221058385e-01
7.325459999999999638e+01,8.035831283979008033e-01,-4.885562598694153102e-01,-2.108512359746464881e+03,4.345547207321841299e+00,-1.124762008373371425e-02,3.476437765857473039e+01,-8.998096066986971397e-02
7.350230000000000530e+01,1.042845536234085824e+00,-4.354098643194401763e-01,-2.119477828378336653e+03,4.317828077077330740e+00,-3.851161287476549677e-02,3.454262461661864592e+01,-3.080929029981239742e-01
7.375620000000000687e+01,5.921424309270594266e-01,2.131626854570179697e-01,-2.132841217836055876e+03,4.345363434497222954e+00,1.201960617051651969e-02,3.476290747597778363e+01,9.615684936413215755e-02
7.400390000000000157e+01,5.232826319810684329e-02,-3.429540069117889556e-02,-2.135423876049005230e+03,4.318273811166434939e+00,3.866625439321851043e-02,3.454619048933147951e+01,3.093300351457480835e-01
7.425130000000000052e+01,7.976144232858866090e-01,-4.853443261850385326e-01,-2.136846380211211908e+03,4.346359792193188021e+00,-1.048544648780345978e-02,3.477087833754550417e+01,-8.388357190242767825e-02
7.450549999999999784e+01,1.041607304909673681e+00,-4.272894657639061955e-01,-2.148101959117485876e+03,4.318727397580595095e+00,-3.828146654423185413e-02,3.454981918064476076e+01,-3.062517323538548331e-01
7.475300000000000011e+01,6.004902836228582785e-01,2.077043416007623988e-01,-2.161149654503979946e+03,4.346187765704298656e+00,1.126207044586284567e-02,3.476950212563438924e+01,9.009656356690276535e-02
7.500000000000000000e+01,5.222768026998825253e-02,-2.274487588355496998e-02,-2.163815076850924470e+03,4.318148371838828936e+00,3.883781071214448266e-02,3.454518697471063149e+01,3.107024856971558613e-01
