t,u_probe,v_probe,p_probe,f_x,f_y,c_d,c_l
3.290529999999999688e+01,8.260579043014053269e-02,-7.187853176057554250e-02,-2.454460039503605003e+03,-3.507377673375813742e+01,1.687538997430237941e-14,-2.805902138700650994e+02,1.350031197944190353e-13
3.290780000000000172e+01,4.580241266478354140e-02,-4.713669629585030135e-02,4.204172900642466857e+02,3.379745341503883616e-01,2.654524169920513543e-12,2.703796273203106892e+00,2.123619335936410835e-11
3.295459999999999923e+01,8.259731615716409125e-02,-7.187360012304894186e-02,-2.459084661230671372e+03,-3.513410719679731642e+01,1.976196983832778642e-14,-2.810728575743785314e+02,1.580957587066222914e-13
3.295960000000000178e+01,4.571857546870446848e-02,-4.701682654089629071e-02,4.204937797811885503e+02,3.376656478955227803e-01,2.667584469290273930e-12,2.701325183164182242e+00,2.134067575432219144e-11
3.300099999999999767e+01,4.565193500218693579e-02,-4.692124463334904766e-02,4.205547391473697871e+02,3.374254659391958677e-01,2.678545319573233385e-12,2.699403727513566942e+00,2.142836255658586708e-11
3.300399999999999778e+01,8.258891820534743078e-02,-7.186871374121116263e-02,-2.463709294619975481e+03,-3.519443435882123339e+01,2.353672812205331866e-14,-2.815554748705698671e+02,1.882938249764265493e-13
3.305279999999999774e+01,4.556916581928627252e-02,-4.680215843384714219e-02,4.206306494307506227e+02,3.371338445448144872e-01,2.692868497633504887e-12,2.697070756358515897e+00,2.154294798106803910e-11
3.305330000000000013e+01,8.258059588742555635e-02,-7.186387219341400234e-02,-2.468333939567149173e+03,-3.525475825157863596e+01,2.153832667772803688e-14,-2.820380660126290877e+02,1.723066134218242951e-13
3.310269999999999868e+01,8.257234852233354128e-02,-7.185907506204669559e-02,-2.472958595968757436e+03,-3.531507890649961467e+01,1.643130076445231680e-14,-2.825206312519969174e+02,1.314504061156185344e-13
3.310470000000000113e+01,4.548698133404910360e-02,-4.668350556185768552e-02,4.207062404353101783e+02,3.368517271368994259e-01,2.707051163092222268e-12,2.694813817095195407e+00,2.165640930473777814e-11
3.315200000000000102e+01,8.256417543514989188e-02,-7.185432193349511332e-02,-2.477583263722296579e+03,-3.537539635469708799e+01,2.287059430727822473e-14,-2.830031708375767039e+02,1.829647544582257979e-13
3.315650000000000119e+01,4.540537543691799266e-02,-4.656528459523392310e-02,4.207815140206288334e+02,3.365790516089279261e-01,2.719012948820820341e-12,2.692632412871423409e+00,2.175210359056656273e-11
3.320139999999999958e+01,8.255607595704114732e-02,-7.184961239810226663e-02,-2.482207942726177862e+03,-3.543571062697094476e+01,2.575717417130363174e-14,-2.834856850157675581e+02,2.060573933704290539e-13
3.320830000000000126e+01,4.532434206883382416e-02,-4.644749410646599463e-02,4.208564720321810455e+02,3.363157562204843187e-01,2.734476707566546594e-12,2.690526049763874550e+00,2.187581366053237275e-11
3.325070000000000192e+01,8.254804942520616029e-02,-7.184494605012806123e-02,-2.486832632879727043e+03,-3.549602175381064484e+01,1.953992523340275511e-14,-2.839681740304851587e+02,1.563194018672220409e-13
3.326010000000000133e+01,4.524387522119597410e-02,-4.633013266288174559e-02,4.209311163014676822e+02,3.360617795953957376e-01,2.747837981459388956e-12,2.688494236763165901e+00,2.198270385167511165e-11
3.330010000000000048e+01,8.254009518282132141e-02,-7.184032248771060614e-02,-2.491457334083168462e+03,-3.555632976540061918e+01,3.486100297322991537e-14,-2.844506381232049534e+02,2.788880237858393230e-13
3.330149999999999721e+01,4.517990563221001982e-02,-4.623655145461934290e-02,4.209906070443936983e+02,3.358652667914459600e-01,2.759815813380139815e-12,2.686922134331567680e+00,2.207852650704111852e-11
3.335329999999999728e+01,4.510044354057039795e-02,-4.611995866633004232e-02,4.210646911488807973e+02,3.356279104274082492e-01,2.771882983559903479e-12,2.685023283419265994e+00,2.217506386847922784e-11
3.335560000000000258e+01,8.253123225840316990e-02,-7.183517162666500089e-02,-2.496660136022033839e+03,-3.562417259193499319e+01,2.575717417130363174e-14,-2.849933807354799455e+02,2.060573933704290539e-13
3.340489999999999782e+01,8.252342947721343080e-02,-7.183063766672678763e-02,-2.501284860379289967e+03,-3.568447408245748420e+01,2.331468351712828735e-14,-2.854757926596598736e+02,1.865174681370262988e-13
3.340509999999999735e+01,4.502153141327780439e-02,-4.600379088600681926e-02,4.211384665660727364e+02,3.353997028943538905e-01,2.786011005229127591e-12,2.683197623154831124e+00,2.228808804183302072e-11
3.345430000000000348e+01,8.251569697083227517e-02,-7.182614526109723507e-02,-2.505909595480371536e+03,-3.574477255011367305e+01,1.776356839400250465e-14,-2.859581804009093844e+02,1.421085471520200372e-13
3.345689999999999742e+01,4.494316343294356420e-02,-4.588804666321687209e-02,4.212119350755513096e+02,3.351805841823414234e-01,2.800555794213455130e-12,2.681444673458731387e+00,2.240444635370764104e-11
3.350359999999999872e+01,8.250803410652512992e-02,-7.182169402350575826e-02,-2.510534341229141319e+03,-3.580506802385846044e+01,1.776356839400250465e-14,-2.864405441908676835e+02,1.421085471520200372e-13
3.350869999999999749e+01,4.486533383231561950e-02,-4.577272454334628538e-02,4.212850984435392547e+02,3.349704946363847302e-01,2.813283894037565958e-12,2.679763957091077842e+00,2.250627115230052766e-11
3.355010000000000048e+01,4.480345394155876848e-02,-4.568076978150836798e-02,4.213434106145055580e+02,3.348088841364635915e-01,2.825955181667838545e-12,2.678471073091708732e+00,2.260764145334270836e-11
3.355299999999999727e+01,8.250044025726177566e-02,-7.181728357136571428e-02,-2.515159097530322470e+03,-3.586536053235517585e+01,2.486899575160350651e-14,-2.869228842588414068e+02,1.989519660128280520e-13
3.360190000000000055e+01,4.472657905060123396e-02,-4.556620376870953310e-02,4.214160291365236048e+02,3.346148978846213984e-01,2.836488422613969718e-12,2.676919183076971187e+00,2.269190738091175774e-11
3.360229999999999961e+01,8.249291480166479062e-02,-7.181291352573720976e-02,-2.519783864289491703e+03,-3.592565010397983372e+01,1.465494392505206633e-14,-2.874052008318386697e+02,1.172395514004165307e-13
3.365169999999999817e+01,8.248545712395811969e-02,-7.180858351129112971e-02,-2.524408641413070654e+03,-3.598593676682712328e+01,2.642330798607872566e-14,-2.878874941346169862e+02,2.113864638886298053e-13
3.365370000000000061e+01,4.465022665694589471e-02,-4.545205576542353521e-02,4.214883473924547843e+02,3.344297756371487074e-01,2.851888430271953823e-12,2.675438205097189659e+00,2.281510744217563058e-11
3.370100000000000051e+01,8.247806661391625382e-02,-7.180429315627304132e-02,-2.529033428808319059e+03,-3.604622054870763037e+01,1.953992523340275511e-14,-2.883697643896610430e+02,1.563194018672220409e-13
3.370550000000000068e+01,4.457439118293835684e-02,-4.533832430302943417e-02,4.215603670988765543e+02,3.342534590706927600e-01,2.866253675376517762e-12,2.674027672565542080e+00,2.293002940301214210e-11
3.375039999999999907e+01,8.247074266681400645e-02,-7.180004209246773628e-02,-2.533658226383327019e+03,-3.610650147715796976e+01,1.998401444325281773e-14,-2.888520118172637581e+02,1.598721155460225418e-13
3.375730000000000075e+01,4.449906710053725539e-02,-4.522500790971450968e-02,4.216320899595900755e+02,3.340858902079170134e-01,2.879256728871570914e-12,2.672687121663336107e+00,2.303405383097256731e-11
3.380590000000000117e+01,8.246258204388082214e-02,-7.179530615699172835e-02,-2.538861135709821610e+03,-3.617431414485331942e+01,1.754152378907747334e-14,-2.893945131588265554e+02,1.403321903126197867e-13
3.380910000000000082e+01,4.442424893118156193e-02,-4.511210511067907658e-02,4.217035176657377633e+02,3.339270114155680202e-01,2.892847853624980203e-12,2.671416091324544162e+00,2.314278282899984163e-11
3.385060000000000002e+01,4.436475500299910668e-02,-4.502207966648483217e-02,4.217604484478060840e+02,3.338061267214690320e-01,2.903911052593022291e-12,2.670449013771752256e+00,2.323128842074417832e-11
3.385520000000000351e+01,8.245539755996827980e-02,-7.179113738037712356e-02,-2.543485954615394348e+03,-3.623458909993402699e+01,1.487698852997709764e-14,-2.898767127994722159e+02,1.190159082398167811e-13
3.390240000000000009e+01,4.429083382855069501e-02,-4.490991761190413906e-02,4.218313490974518913e+02,3.336627459117126326e-01,2.917787105677360771e-12,2.669301967293701061e+00,2.334229684541888616e-11
3.390460000000000207e+01,8.244827778413310604e-02,-7.178700676672929160e-02,-2.548110783418776009e+03,-3.629486128587114280e+01,2.398081733190338127e-14,-2.903588902869691424e+02,1.918465386552270502e-13
3.395389999999999731e+01,8.244122213381625819e-02,-7.178291396206483432e-02,-2.552735622031401817e+03,-3.635513072908436527e+01,1.731947918415244203e-14,-2.908410458326749222e+02,1.385558334732195362e-13
3.395420000000000016e+01,4.421740348918962171e-02,-4.479816500800656159e-02,4.219019592613708483e+02,3.335278956147171292e-01,2.932336665151247246e-12,2.668223164917737034e+00,2.345869332120997797e-11
3.400330000000000297e+01,8.243423003170821661e-02,-7.177885861576316362e-02,-2.557360470365500078e+03,-3.641539745573033571e+01,1.887379141862766119e-14,-2.913231796458426857e+02,1.509903313490212895e-13
3.400589999999999691e+01,4.414445869303779135e-02,-4.468682037049413053e-02,4.219722805836519228e+02,3.334015194884389910e-01,2.946857601687780104e-12,2.667212155907511928e+00,2.357486081350224083e-11
3.405259999999999820e+01,8.242730090570114798e-02,-7.177484038053344451e-02,-2.561985328334083533e+03,-3.647566149170498306e+01,2.264854970235319342e-14,-2.918052919336398645e+02,1.811883976188255474e-13
3.405769999999999698e+01,4.407199419695741194e-02,-4.457588221305101850e-02,4.220423146962723422e+02,3.332835615263473050e-01,2.959314650968769556e-12,2.666268492210778440e+00,2.367451720775015644e-11
3.410199999999999676e+01,8.242043418884201222e-02,-7.177085891238155213e-02,-2.566610195850943455e+03,-3.653592286264852618e+01,1.909583602355269250e-14,-2.922873829011882094e+02,1.527666881884215400e-13
3.410949999999999704e+01,4.400000480637652339e-02,-4.446534904754138873e-02,4.221120632192075846e+02,3.331739660555976812e-01,2.974849099696141863e-12,2.665391728444781450e+00,2.379879279756913490e-11
3.415100000000000335e+01,4.394275191001268538e-02,-4.437721310825690907e-02,4.221676574940115643e+02,3.330922734725892398e-01,2.985821225681695168e-12,2.664738187780713918e+00,2.388656980545356134e-11
3.415129999999999910e+01,8.241362931928575275e-02,-7.176691387057740346e-02,-2.571235072830642821e+03,-3.659618159394457848e+01,1.776356839400250465e-14,-2.927694527515566278e+02,1.421085471520200372e-13
3.420069999999999766e+01,8.240688574024902791e-02,-7.176300491762274691e-02,-2.575859959188507673e+03,-3.665643771072581814e+01,1.909583602355269250e-14,-2.932515016858065451e+02,1.527666881884215400e-13
3.420280000000000342e+01,4.387160477333419684e-02,-4.426740517306616135e-02,4.222368959999618596e+02,3.329975912492123546e-01,3.001556468651411791e-12,2.663980729993698837e+00,2.401245174921129433e-11
3.425000000000000000e+01,8.240020289996460856e-02,-7.175913171921945166e-02,-2.580484854840620301e+03,-3.671669123787556543e+01,1.576516694967722287e-14,-2.937335299030045235e+02,1.261213355974177830e-13
3.425450000000000017e+01,4.380091845415840651e-02,-4.415799805500901509e-02,4.223058533892371997e+02,3.329111173937019386e-01,3.016392257498834439e-12,2.663288939149615508e+00,2.413113805999067552e-11
3.430550000000000210e+01,8.239275662580028414e-02,-7.175481669670479012e-02,-2.585687873455256522e+03,-3.678447339116610237e+01,1.909583602355269250e-14,-2.942757871293288190e+02,1.527666881884215400e-13
3.430630000000000024e+01,4.373068794075861410e-02,-4.404899026080682373e-02,4.223745312371945602e+02,3.328327974853677040e-01,3.030463900655089304e-12,2.662662379882941632e+00,2.424371120524071443e-11
3.435490000000000066e+01,8.238620104595913152e-02,-7.175101838117356468e-02,-2.590312788582436042e+03,-3.684472149684525277e+01,2.486899575160350651e-14,-2.947577719747620222e+02,1.989519660128280520e-13
3.435810000000000031e+01,4.366090826904826805e-02,-4.394038029628505315e-02,4.224429311077037710e+02,3.327625774289414418e-01,3.045516529937009054e-12,2.662100619431531534e+00,2.436413223949607243e-11
3.440420000000000300e+01,8.237970451242879188e-02,-7.174725479579088794e-02,-2.594937712746430861e+03,-3.690496708907433998e+01,2.464695114667847520e-14,-2.952397367125947198e+02,1.971756091734278016e-13
3.440990000000000038e+01,4.359157452237100855e-02,-4.383216666655972982e-02,4.225110545532513697e+02,3.327004034527565324e-01,3.059477150790801403e-12,2.661603227622052259e+00,2.447581720632641122e-11
3.445139999999999958e+01,4.353642531720740977e-02,-4.374588011893090073e-02,4.225653553197836345e+02,3.326564215206539998e-01,3.072080350524641901e-12,2.661251372165231999e+00,2.457664280419713521e-11
3.445360000000000156e+01,8.237326649365731002e-02,-7.174352561912819559e-02,-2.599562645866376442e+03,-3.696521019173613354e+01,2.109423746787797427e-14,-2.957216815338890683e+02,1.687538997430237941e-13
3.450289999999999679e+01,8.236688646288001237e-02,-7.173983053279865685e-02,-2.604187587862129476e+03,-3.702545082847598223e+01,2.864375403532903874e-14,-2.962036066278078579e+02,2.291500322826323099e-13
3.450310000000000343e+01,4.346788199618413506e-02,-4.363837612317101461e-02,4.226329850767230027e+02,3.326085960110259920e-01,3.086073931124477809e-12,2.660868768088207936e+00,2.468859144899582247e-11
3.455230000000000246e+01,8.236056389807662470e-02,-7.173616922142707353e-02,-2.608812538654266064e+03,-3.708568902270666712e+01,1.798561299892753595e-14,-2.966855121816533369e+02,1.438849039914202876e-13
3.455490000000000350e+01,4.339977108403031414e-02,-4.353126427431672218e-02,4.227003426959738022e+02,3.325686677285010218e-01,3.103995359354794203e-12,2.660549341828008174e+00,2.483196287483835363e-11
3.460159999999999769e+01,8.235429828192833424e-02,-7.173254137262036201e-02,-2.613437498164070348e+03,-3.714592479760899124e+01,2.153832667772803688e-14,-2.971673983808719299e+02,1.723066134218242951e-13
3.460669999999999646e+01,4.333208784231469546e-02,-4.342454307644717099e-02,4.227674296876940616e+02,3.325365841159270697e-01,3.116723892859774026e-12,2.660292672927416557e+00,2.493379114287819220e-11
3.465100000000000335e+01,8.234808910177497665e-02,-7.172894667693832660e-02,-2.618062466313529512e+03,-3.720615817613597187e+01,2.220446049250313081e-14,-2.976492654090877750e+02,1.776356839400250465e-13
3.465849999999999653e+01,4.326482757895510484e-02,-4.331821103379379645e-02,4.228342475511423117e+02,3.325122929317304021e-01,3.129847509636407565e-12,2.660098343453843217e+00,2.503878007709126052e-11
3.470029999999999859e+01,8.234193584957309742e-02,-7.172538482786450231e-02,-2.622687443025330140e+03,-3.726638918101264153e+01,1.976196983832778642e-14,-2.981311134481011322e+02,1.580957587066222914e-13
3.471029999999999660e+01,4.319798564797916463e-02,-4.321226665091228852e-02,4.229007977747753557e+02,3.324957422483201253e-01,3.144515897668398452e-12,2.659965937986561002e+00,2.515612718134718762e-11
3.475169999999999959e+01,4.314481020970841602e-02,-4.312778925501516841e-02,4.229538462464213353e+02,3.324880401661648444e-01,3.157462138969613363e-12,2.659904321329318755e+00,2.525969711175690691e-11
3.475580000000000069e+01,8.233507966552516821e-02,-7.172141663168547787e-02,-2.627890551965397663e+03,-3.733414625225528738e+01,1.953992523340275511e-14,-2.986731700180422990e+02,1.563194018672220409e-13
3.480349999999999966e+01,4.307870971541893912e-02,-4.302253889288572275e-02,4.230199184351894246e+02,3.324852925223367728e-01,3.173517872101516701e-12,2.659882340178694182e+00,2.538814297681213361e-11
3.480519999999999925e+01,8.232904359419111751e-02,-7.171792357710493615e-02,-2.632515546618607004e+03,-3.739437228756415976e+01,3.219646771412953967e-14,-2.991549783005132781e+02,2.575717417130363174e-13
3.485450000000000159e+01,8.232306189247179384e-02,-7.171446242979970243e-02,-2.637140549596971141e+03,-3.745459601881010769e+01,2.930988785010413267e-14,-2.996367681504808616e+02,2.344791028008330613e-13
3.485529999999999973e+01,4.301301478800362288e-02,-4.291767200644078240e-02,4.230857270951768214e+02,3.324901416381182973e-01,3.187691430261985204e-12,2.659921133104946378e+00,2.550153144209588163e-11
3.490390000000000015e+01,8.231713407093059487e-02,-7.171103289501418176e-02,-2.641765560825985631e+03,-3.751481746780845583e+01,2.065014825802791165e-14,-3.001185397424676466e+02,1.652011860642232932e-13
3.490709999999999980e+01,4.294772095444863297e-02,-4.281318710298974428e-02,4.231512736746685732e+02,3.325025367639790064e-01,3.201680674053131170e-12,2.660020294111832051e+00,2.561344539242504936e-11
